crime_risk,lighting_score,traffic_level,time_risk,road_risk,distance,risk
48.7,85.07,96.23,80.18,21.2,766.81,0
18.45,2.38,84.42,12.57,41.33,1325.51,0
9.46,83.44,84.17,28.08,6.71,456.57,0
34.8,49.73,19.9,94.68,47.54,1923.12,0
95.23,67.32,26.87,30.19,42.39,675.81,0
61.51,37.4,59.6,25.51,13.27,1853.34,0
38.14,36.86,65.61,97.34,44.44,1186.62,0
3.89,3.17,20.27,8.59,63.95,840.63,0
60.03,42.38,74.63,16.07,92.85,1473.09,1
9.23,40.84,20.0,43.83,70.32,1115.07,0
54.25,22.48,26.3,78.77,50.24,294.39,0
75.2,24.73,30.68,88.44,77.01,1414.89,1
42.36,58.41,84.6,75.56,27.99,1167.4,0
29.94,31.78,73.21,97.62,66.88,1139.98,1
4.74,83.03,53.07,1.68,0.51,1481.53,0
2.48,11.14,81.97,61.95,7.26,1313.89,0
43.0,57.76,81.29,11.63,62.43,745.16,0
88.33,16.0,38.98,91.04,19.25,650.61,0
24.41,52.82,78.14,93.53,68.87,516.62,0
57.41,55.25,20.62,30.3,63.68,1158.79,0
68.43,64.23,50.32,82.77,6.37,613.78,0
6.08,42.74,11.82,63.03,39.25,258.43,0
15.31,50.95,42.68,10.05,61.3,1569.74,0
33.13,18.1,52.04,60.28,71.35,434.08,0
67.01,46.3,7.99,97.61,81.61,346.46,1
43.9,37.3,46.26,30.81,33.04,1701.02,0
73.42,66.61,65.17,0.11,83.67,1410.21,0
86.76,43.48,61.41,97.68,35.43,1536.99,1
75.84,77.93,5.44,41.4,0.7,713.71,0
99.22,42.6,9.53,43.09,61.0,1242.52,1
75.44,23.58,35.14,71.26,24.17,1865.74,0
85.22,27.37,84.27,60.44,12.44,579.74,0
83.24,4.53,86.98,30.2,25.84,156.54,0
73.03,53.99,30.96,10.0,82.79,358.34,0
80.18,83.09,71.89,82.74,91.4,1796.98,1
93.47,76.91,57.74,48.34,96.17,577.43,1
47.52,43.78,98.34,67.25,30.28,992.68,0
63.83,19.61,9.46,86.05,45.59,1078.45,0
51.49,86.35,54.79,1.77,80.25,1920.83,0
85.1,5.68,59.25,85.94,31.79,616.93,1
43.14,39.92,30.77,75.18,38.51,1052.35,0
81.97,85.66,4.7,94.68,23.73,1917.09,0
79.94,39.32,5.21,23.36,57.24,418.66,0
96.19,11.79,45.36,32.24,65.93,1203.81,1
24.89,26.59,69.25,66.15,31.84,145.94,0
70.96,60.0,70.02,92.58,2.42,540.69,0
75.69,15.2,18.1,99.27,73.59,157.05,1
93.63,65.49,85.8,41.67,61.66,673.7,1
90.69,43.82,37.72,53.92,21.9,428.74,0
57.35,33.44,96.44,17.06,31.46,1600.86,0
57.92,24.09,11.82,69.4,95.71,937.52,0
16.73,82.33,83.65,83.74,63.02,821.9,0
97.5,39.67,90.83,79.86,59.55,1390.8,1
25.5,73.85,82.27,34.58,63.97,1895.45,0
72.47,44.04,80.88,96.33,95.44,617.06,1
79.58,9.19,36.13,12.03,33.99,152.17,0
44.12,44.05,71.33,49.4,28.09,237.36,0
21.12,50.77,57.93,55.46,37.67,1717.29,0
18.9,45.78,42.45,53.65,80.09,1694.79,0
85.65,81.62,99.31,75.79,12.1,961.22,0
51.08,91.09,29.05,60.96,20.68,312.33,0
9.01,78.68,41.31,7.71,22.82,1062.45,0
71.7,58.28,90.29,17.99,63.64,1343.48,0
25.02,54.14,28.9,53.22,64.16,677.83,0
87.64,64.46,15.27,69.45,37.19,183.39,0
30.96,28.78,31.0,51.42,27.62,657.44,0
20.03,81.18,75.93,35.55,75.47,1387.34,0
8.49,85.68,85.99,5.11,3.17,1957.17,0
51.15,26.72,11.44,78.59,73.87,396.38,0
45.07,90.28,62.17,49.72,21.03,1830.82,0
75.13,84.87,56.73,53.88,90.28,924.11,1
46.46,42.45,66.88,46.9,41.37,1333.17,0
34.38,90.9,67.11,26.53,64.23,1730.12,0
26.17,12.04,95.95,27.64,12.1,1123.77,0
27.81,2.8,34.65,6.35,25.39,141.69,0
92.78,34.79,29.98,70.76,70.06,546.24,1
16.51,56.54,58.12,27.19,55.04,1609.75,0
98.82,35.14,42.94,29.86,77.05,1114.73,0
32.69,94.21,47.38,99.35,56.34,671.57,0
8.84,25.47,6.93,38.58,56.93,1174.94,0
24.87,28.12,14.82,51.07,85.83,551.77,0
5.84,63.48,93.54,38.65,42.47,497.2,0
79.0,0.39,6.83,29.02,89.5,1660.22,1
51.26,72.76,59.01,0.59,37.22,812.13,0
33.7,37.75,75.46,85.49,32.86,562.5,0
66.2,97.77,1.19,47.32,77.94,830.17,0
63.06,69.14,22.27,71.99,1.15,1842.85,0
93.99,5.22,37.71,95.87,17.22,377.96,0
96.13,9.26,50.68,0.28,7.18,386.75,0
68.07,8.82,34.16,67.5,51.21,720.45,1
81.78,95.26,64.9,11.86,62.81,139.67,0
79.24,68.41,22.64,45.8,1.04,168.34,0
49.13,42.76,2.55,84.68,16.15,41.74,0
70.45,20.05,0.16,7.15,30.25,309.45,0
7.83,87.36,34.55,98.96,29.42,1287.97,0
75.8,20.16,36.17,58.08,9.71,408.92,0
96.18,70.67,94.86,39.5,17.28,768.02,0
8.5,76.33,4.48,1.95,84.71,1417.06,0
83.61,29.47,53.01,58.68,70.06,83.01,1
93.3,50.49,57.78,49.49,29.61,433.94,0
22.62,22.3,69.93,21.53,26.34,1991.86,0
52.48,37.89,63.87,49.04,8.02,1201.98,0
92.79,96.51,0.81,1.28,34.89,1326.76,0
96.02,69.31,63.19,99.95,39.81,1041.78,1
12.79,84.66,32.24,33.21,90.42,1932.47,0
34.9,54.06,77.29,48.02,74.31,305.71,0
69.81,23.9,18.84,78.48,47.92,153.4,0
22.16,71.29,71.62,71.28,13.49,1636.01,0
32.48,50.06,62.55,88.86,65.62,28.11,0
2.33,17.68,65.23,94.13,93.6,1131.89,0
15.35,41.24,17.59,18.92,7.8,22.8,0
56.23,63.48,66.92,39.04,84.86,709.52,0
65.31,73.53,73.7,68.68,18.01,1308.76,0
64.89,24.32,48.94,4.5,70.13,1103.71,0
77.84,87.6,34.04,71.69,18.39,1128.53,0
41.53,37.96,16.66,0.49,60.0,331.55,0
27.35,27.11,29.0,91.41,23.76,603.57,0
1.56,19.51,76.38,71.82,54.17,1425.86,0
20.66,80.42,40.94,56.55,60.02,66.13,0
31.24,35.42,70.27,42.89,61.85,1198.66,0
17.82,48.34,74.01,98.8,68.28,1043.79,0
2.01,22.28,67.42,73.65,6.9,701.04,0
15.74,68.61,67.35,80.73,70.34,682.86,0
66.61,78.1,61.08,82.54,15.46,1601.92,0
62.96,33.94,51.84,2.19,67.7,776.35,0
93.57,94.51,19.78,5.47,12.4,178.12,0
79.82,3.06,84.28,19.84,47.94,1924.84,1
56.78,13.29,96.43,65.52,38.68,278.13,0
13.76,58.88,46.65,62.39,96.73,1598.96,0
56.41,70.14,93.32,32.52,63.08,47.61,0
6.16,25.07,99.8,97.3,8.82,741.51,0
43.09,55.41,48.62,9.31,70.09,1040.06,0
39.03,31.84,72.44,77.67,19.41,78.97,0
42.78,55.41,64.38,48.09,28.62,1473.49,0
27.98,65.93,23.73,41.88,37.84,535.95,0
68.58,97.28,4.71,2.56,77.62,1091.51,0
84.09,45.57,45.34,72.78,94.41,1588.81,1
76.85,64.82,78.72,77.16,92.43,1190.41,1
62.78,57.8,32.51,31.9,17.07,922.11,0
53.83,31.76,78.44,51.7,6.04,685.5,0
3.11,25.31,65.48,60.64,82.85,109.31,0
72.29,98.79,69.55,36.76,28.82,1827.78,0
54.5,20.69,28.57,61.56,58.28,1192.02,0
27.07,79.03,47.0,43.41,97.86,1270.44,0
32.78,14.66,18.17,87.81,18.64,892.21,0
93.56,80.44,24.66,71.85,37.49,757.97,0
62.44,18.57,8.99,11.05,86.76,112.38,0
47.59,96.72,12.68,79.96,65.0,354.6,0
62.09,68.6,21.05,33.75,93.76,862.59,0
41.37,9.01,58.02,93.56,63.17,498.58,0
47.02,69.32,44.12,60.34,30.36,108.0,0
29.03,60.36,26.69,2.76,80.51,1101.11,0
43.99,33.75,86.11,73.44,75.93,938.95,1
68.56,26.07,52.51,13.07,93.36,854.32,1
3.99,71.88,92.31,87.73,47.62,1572.77,0
79.5,74.14,63.5,94.83,50.28,1207.07,1
28.3,32.72,1.58,69.53,32.38,22.8,0
68.26,87.62,91.35,53.29,26.88,1528.58,0
64.27,26.88,85.75,60.21,99.65,975.52,1
65.26,6.99,63.53,42.89,97.73,1043.29,1
60.81,59.99,53.48,8.36,52.96,1781.35,0
95.91,10.71,45.29,92.88,95.51,236.25,1
50.83,27.67,48.22,32.92,35.62,1206.82,0
73.23,50.72,76.92,31.28,85.0,578.68,1
70.54,28.64,51.31,19.13,63.49,92.69,0
23.63,21.5,17.6,99.24,71.71,886.02,0
28.33,70.32,5.82,94.26,71.82,581.55,0
42.4,54.7,12.62,34.94,63.58,22.96,0
27.77,83.98,25.14,26.0,85.23,996.03,0
36.67,58.12,36.77,80.54,39.2,636.02,0
39.1,48.34,89.24,42.26,84.92,879.56,0
60.39,26.13,23.91,96.78,18.34,43.23,0
21.99,79.21,31.96,90.12,20.0,815.53,0
80.43,19.69,22.3,75.95,71.73,951.4,1
43.75,24.22,54.57,8.99,75.01,942.72,0
70.62,84.16,61.71,70.21,90.23,1439.51,1
8.14,74.12,53.21,98.73,27.47,1982.75,0
47.0,61.29,95.19,37.33,5.61,75.17,0
2.82,3.89,99.54,88.16,50.75,804.13,0
67.59,12.73,83.74,40.81,87.53,1716.3,1
34.37,50.0,80.53,97.13,97.15,1258.88,1
94.93,74.63,36.61,65.36,85.78,1967.53,1
32.41,46.41,57.98,9.65,49.0,1432.56,0
56.38,1.73,35.15,47.9,86.34,1454.01,1
25.74,18.43,78.44,4.97,21.4,170.65,0
62.01,58.88,17.18,39.51,92.12,565.0,0
46.7,69.42,21.67,91.54,56.68,1175.94,0
37.06,3.34,3.87,23.22,38.94,1054.34,0
20.37,4.33,60.89,95.06,58.16,1529.93,1
11.15,26.13,68.85,9.99,78.4,1987.44,0
11.99,8.35,0.34,66.48,24.01,429.47,0
99.9,54.19,51.08,96.57,10.19,868.23,0
41.23,12.37,37.69,65.42,73.31,1736.34,0
0.19,64.82,79.24,89.9,95.25,1679.54,0
95.29,77.72,3.89,99.1,63.7,1638.04,0
2.0,97.05,4.86,64.18,14.26,1248.38,0
41.86,94.84,62.02,78.23,64.34,1986.52,0
71.75,27.34,59.16,3.2,11.66,728.65,0
91.46,2.94,83.11,42.73,30.35,250.26,0
71.29,32.94,59.23,28.83,3.16,282.47,0
46.36,70.85,94.94,82.42,48.75,882.67,0
97.44,5.98,31.44,67.76,32.14,1613.8,1
3.93,35.97,39.79,61.44,9.75,916.64,0
98.69,29.8,97.77,93.16,30.9,1230.54,1
84.94,21.93,10.75,8.89,64.76,728.88,0
92.89,70.61,79.59,95.38,28.91,1435.37,1
25.48,65.91,1.16,10.08,14.31,323.22,0
14.25,53.55,48.65,34.7,54.48,1049.83,0
66.33,91.08,15.34,63.03,75.32,386.56,0
51.59,10.31,59.89,34.15,83.01,947.81,1
52.32,14.97,79.82,68.25,47.21,872.38,0
92.46,38.34,3.3,77.54,71.11,1217.03,1
62.01,65.59,16.38,82.85,83.33,1028.9,0
31.11,58.41,34.26,17.93,67.29,1951.97,0
40.01,7.4,25.58,18.21,52.73,1802.62,0
13.35,95.84,38.32,5.23,5.99,602.27,0
19.23,30.51,95.19,49.09,29.0,259.93,0
14.34,35.9,10.12,13.75,31.98,148.21,0
81.03,62.36,42.33,31.86,39.5,412.03,0
70.49,94.52,45.71,84.04,95.09,459.77,0
53.03,66.27,28.03,94.87,20.89,1779.59,0
37.44,95.48,27.85,82.21,54.16,1851.18,0
66.85,18.76,71.48,0.06,99.12,476.33,1
81.29,61.88,61.78,56.8,61.88,1522.29,0
88.12,82.89,81.28,16.67,20.89,1674.81,0
54.7,50.9,40.51,37.57,96.02,767.47,0
81.99,36.22,60.67,42.79,33.63,1745.76,0
51.13,98.48,89.36,94.29,4.79,1977.53,0
47.45,14.1,85.13,63.37,43.14,1936.23,0
86.54,41.09,92.0,26.77,24.07,1488.98,0
38.64,87.34,26.9,64.28,81.89,755.89,0
39.59,90.05,98.54,95.19,22.0,469.47,0
30.49,98.04,81.64,5.92,81.99,1985.88,0
51.87,88.48,79.48,81.6,3.62,566.83,0
54.49,5.1,66.76,21.69,92.92,888.0,1
66.05,92.98,98.33,15.31,4.22,542.97,0
43.05,42.82,44.16,89.89,93.85,1002.32,1
21.78,65.16,74.15,0.18,7.37,238.55,0
86.68,39.43,69.88,74.11,87.26,1621.93,1
34.6,81.37,73.21,8.72,83.13,1020.11,0
92.29,57.59,75.15,61.8,59.44,850.61,1
20.74,84.55,19.08,62.09,3.6,739.03,0
56.01,19.38,34.91,86.28,62.11,1167.97,0
53.66,18.5,39.23,82.26,61.78,1564.18,0
82.86,44.04,74.8,68.52,55.72,1807.07,1
13.89,0.48,71.62,38.05,63.15,1686.21,0
90.99,69.29,83.34,16.64,96.81,902.12,1
53.14,29.61,78.85,63.57,99.55,1671.3,1
58.61,55.73,59.6,49.7,52.05,1066.66,0
51.02,7.0,13.99,7.79,9.18,1283.59,0
3.6,17.06,63.55,95.56,13.4,1355.63,0
49.71,62.29,88.71,31.44,72.04,811.37,0
26.35,30.57,64.32,0.21,98.2,982.39,0
34.27,21.47,89.56,90.17,43.61,1391.33,0
64.91,22.88,99.91,57.71,9.8,629.7,0
49.77,21.48,35.92,73.31,35.3,1498.89,0
9.32,62.29,72.33,15.27,38.5,721.12,0
7.3,16.77,54.0,40.46,99.66,1179.27,0
18.57,36.27,45.5,64.51,68.66,1678.49,0
19.09,68.79,23.99,25.1,11.79,65.95,0
60.83,51.37,24.59,70.15,33.71,495.87,0
17.78,59.73,18.5,23.36,4.86,1131.11,0
88.17,25.09,63.15,20.91,65.31,230.08,1
20.98,93.27,14.21,1.16,67.27,427.09,0
9.11,41.39,43.14,28.19,5.75,1503.2,0
87.57,28.7,52.33,24.67,33.55,71.13,0
29.53,90.43,43.82,76.44,90.28,1227.87,0
42.54,65.53,85.49,56.97,82.68,87.63,0
95.9,61.39,44.32,17.78,57.42,249.53,0
94.44,88.67,8.28,56.81,48.46,792.87,0
71.49,5.85,99.22,22.54,99.29,1930.24,1
6.89,83.77,84.5,42.55,72.22,1100.78,0
59.33,67.79,66.0,88.82,95.26,638.2,1
98.91,36.0,75.63,71.93,7.16,834.43,1
94.69,25.64,12.82,65.11,21.22,1146.17,0
10.6,10.48,76.59,28.15,3.11,1246.44,0
39.6,94.11,20.77,12.46,86.79,550.45,0
31.55,14.19,48.9,75.29,69.42,410.64,0
12.97,25.94,17.8,56.79,17.77,1000.71,0
69.48,69.11,75.38,62.28,97.42,1296.81,1
27.38,71.02,24.59,97.51,95.58,1636.83,0
34.49,16.08,25.32,34.83,22.46,1193.73,0
9.04,81.41,10.92,80.07,64.7,1391.02,0
49.8,51.03,72.06,55.9,66.81,978.28,0
15.82,84.85,29.58,23.53,0.4,1142.1,0
43.21,8.73,51.83,5.29,68.88,1278.19,0
14.33,4.28,33.22,61.6,22.13,487.94,0
95.38,63.7,77.47,29.76,90.13,1869.47,1
14.5,15.0,22.65,69.55,83.85,703.77,0
52.19,52.49,94.08,70.07,90.53,1217.28,1
19.7,1.41,32.13,45.55,75.76,1130.69,0
7.64,77.99,10.39,53.64,16.49,1709.62,0
20.23,89.95,24.03,62.65,36.06,244.94,0
5.48,83.89,7.39,46.86,70.89,1770.78,0
13.94,95.84,46.87,87.74,32.33,291.29,0
49.35,90.31,25.03,7.59,71.0,306.17,0
65.18,44.4,88.6,97.98,33.62,1727.26,1
8.73,39.83,51.71,3.35,17.77,529.06,0
44.1,89.62,23.34,20.81,51.82,1231.34,0
58.12,92.69,45.13,70.83,68.62,937.95,0
23.42,97.28,19.6,8.5,51.72,1869.85,0
37.21,76.83,17.87,26.22,64.19,1568.53,0
7.18,20.2,30.07,15.4,43.81,683.29,0
22.01,94.5,10.83,72.36,77.83,1630.61,0
46.68,94.71,18.86,57.89,65.0,467.06,0
99.04,66.61,93.8,6.45,57.46,1238.83,1
99.63,85.73,66.68,46.01,43.54,1508.14,0
97.96,56.12,92.11,20.85,53.57,1412.25,0
42.31,94.41,25.68,96.77,5.1,1320.23,0
8.07,9.39,85.7,10.79,66.67,1663.34,0
32.36,86.4,36.23,59.81,20.44,1121.29,0
23.77,5.55,14.42,48.18,86.01,1858.13,0
1.41,33.91,80.47,57.81,81.23,306.72,0
9.52,13.53,5.97,95.65,52.8,724.3,0
45.32,47.91,40.49,34.13,84.71,1570.32,0
33.97,23.22,81.93,74.88,67.08,629.95,0
18.04,95.21,61.72,44.75,14.13,897.04,0
